BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t6218,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6311.0,-0.0,-6311.0,296.609967167942,3817.390032832058,-0.0,0.0,0.0,0.0,0.0,-2311.0,-0.0,-1803.0,4860.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-860.0
t6219,0.0,3593.6187175629757,-0.0,0.0,0.0,0.0,0.0,2573.3812824370243,-0.0,-6167.0,334.3812824370243,0.0,-0.0,0.0,0.0,0.0,0.0,1426.6187175629757,-0.0,-1761.0,4841.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-841.0
t6220,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6156.0,-0.0,-6156.0,161.05872076545617,3752.941279234544,-0.0,0.0,0.0,0.0,0.0,-2156.0,-0.0,-1758.0,4839.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-839.0
t6221,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6337.0,-0.0,-6337.0,44.994191989626856,4102.005808010374,-0.0,0.0,0.0,0.0,0.0,-2337.0,-0.0,-1810.0,4863.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-863.0
t6222,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6990.0,-0.0,-6990.0,245.6466224084143,4741.353377591586,-0.0,0.0,0.0,0.0,0.0,-2990.0,-0.0,-1997.0,4953.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-953.0
t6223,1361.1552230724333,0.0,-0.0,0.0,0.0,0.0,0.0,6722.844776927566,-0.0,-8084.0,2881.823445796926,2206.5071246825487,-0.0,0.0,0.0,0.0,0.0,-2779.3305704794748,-0.0,-2309.0,5045.5142064480915,0.0,-0.0,0.0,0.0,0.0,0.0,-3943.5142064480915,-0.0,-1102.0
t6224,8931.216356737303,0.0,-0.0,0.0,0.0,0.0,0.0,-108.2163567373027,-0.0,-8823.0,3614.7836432626973,0.0,-0.0,0.0,0.0,0.0,0.0,-1094.7836432626973,-0.0,-2520.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1203.0,-0.0,-1203.0
t6225,15784.305354184873,0.0,-0.0,0.0,0.0,0.0,0.0,-6541.305354184873,-0.0,-9243.0,23635.592149750744,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,5281.305354184873,-0.0,-2639.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1260.0,-0.0,-1260.0
t6226,20737.60016328001,0.0,-3953.6001632800107,0.0,0.0,0.0,0.0,-7206.0,-0.0,-9578.0,0.0,0.0,-3165.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2735.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1306.0,-0.0,-1306.0
t6227,14071.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4175.0,-0.0,-9896.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2826.0,-0.0,-2826.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1349.0,-0.0,-1349.0
t6228,24187.8011030465,0.0,-6824.801103046499,0.0,0.0,0.0,0.0,-7275.0,-0.0,-10088.0,0.0,0.0,-3019.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2881.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1375.0,-0.0,-1375.0
t6229,17474.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7288.0,-0.0,-10186.0,0.0,0.0,-2990.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2910.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1388.0,-0.0,-1388.0
t6230,24562.664707261636,0.0,-4338.664707261636,0.0,0.0,0.0,0.0,-9900.0,-0.0,-10324.0,23326.89750393562,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,5900.0,-0.0,-2949.0,0.0,0.0,-2592.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1408.0
t6231,17676.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7313.0,-0.0,-10363.0,0.0,0.0,-2940.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2960.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1413.0,-0.0,-1413.0
t6232,17422.058964833523,0.0,-2671.0589648335226,0.0,0.0,0.0,0.0,-4377.0,-0.0,-10374.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2963.0,-0.0,-2963.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1414.0,-0.0,-1414.0
t6233,10914.717951856222,0.0,-0.0,0.0,0.0,0.0,0.0,-513.7179518562225,-0.0,-10401.0,22124.940522562265,0.0,-18250.658474418487,0.0,0.0,0.0,0.0,-904.2820481437775,-0.0,-2970.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1418.0,-0.0,-1418.0
t6234,3013.466643593515,0.0,-0.0,0.0,0.0,0.0,0.0,7405.533356406485,-0.0,-10419.0,8091.019596918636,0.0,-0.0,0.0,0.0,0.0,0.0,-5116.019596918636,-0.0,-2975.0,3709.513759487849,0.0,-0.0,0.0,0.0,0.0,0.0,-2289.513759487849,-0.0,-1420.0
t6235,0.0,497.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10397.0,1011.0698849749219,7858.930115025078,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2970.0,5418.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1418.0
t6236,0.0,8043.0391631697385,-0.0,0.0,0.0,0.0,0.0,2694.9608368302615,-0.0,-10738.0,1451.743606286792,309.21723054346944,-0.0,0.0,0.0,0.0,0.0,1305.0391631697385,-0.0,-3066.0,5464.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1464.0
t6237,0.0,435.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10335.0,1970.9546641796792,6880.045335820321,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2951.0,5409.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1409.0
t6238,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9517.0,-0.0,-9517.0,2428.8597418343215,5806.1402581656785,-0.0,0.0,0.0,0.0,0.0,-5517.0,-0.0,-2718.0,5298.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1298.0
t6239,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8510.0,-0.0,-8510.0,2180.0288893329916,4759.971110667008,-0.0,0.0,0.0,0.0,0.0,-4510.0,-0.0,-2430.0,5160.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1160.0
t6240,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7628.0,-0.0,-7628.0,2326.6080781989913,3480.3919218010087,-0.0,0.0,0.0,0.0,0.0,-3628.0,-0.0,-2179.0,5040.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1040.0
t6241,0.0,2753.017604652206,-0.0,0.0,0.0,0.0,0.0,4306.9823953477935,-0.0,-7060.0,2323.982395347794,0.0,-0.0,0.0,0.0,0.0,0.0,-306.98239534779395,-0.0,-2017.0,4963.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-963.0
t6242,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6715.0,-0.0,-6715.0,2378.281262001326,2254.718737998674,-0.0,0.0,0.0,0.0,0.0,-2715.0,-0.0,-1918.0,4915.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-915.0
t6243,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6531.0,-0.0,-6531.0,2278.701376139478,2117.298623860522,-0.0,0.0,0.0,0.0,0.0,-2531.0,-0.0,-1865.0,4890.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-890.0
t6244,0.0,2240.2820992941715,-0.0,0.0,0.0,0.0,0.0,4255.7179007058285,-0.0,-6496.0,2110.7179007058285,0.0,-0.0,0.0,0.0,0.0,0.0,-255.71790070582847,-0.0,-1855.0,4885.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-885.0
t6245,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6675.0,-0.0,-6675.0,2136.1730960505042,2445.8269039494958,-0.0,0.0,0.0,0.0,0.0,-2675.0,-0.0,-1907.0,4910.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-910.0
t6246,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7353.0,-0.0,-7353.0,2510.2647221056454,2942.7352778943546,-0.0,0.0,0.0,0.0,0.0,-3353.0,-0.0,-2100.0,5002.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1002.0
t6247,578.6729424291896,0.0,-0.0,0.0,0.0,0.0,0.0,7980.32705757081,-0.0,-8559.0,1513.1780041541658,4911.149053416644,-0.0,0.0,0.0,0.0,0.0,-3980.32705757081,-0.0,-2444.0,5166.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1166.0
t6248,4964.213166499462,0.0,-0.0,0.0,0.0,0.0,0.0,4412.786833500538,-0.0,-9377.0,4438.540901157208,0.0,-0.0,0.0,0.0,0.0,0.0,-1760.5409011572083,-0.0,-2678.0,3930.2459323433295,0.0,-0.0,0.0,0.0,0.0,0.0,-2652.2459323433295,-0.0,-1278.0
t6249,9509.88929916649,0.0,-0.0,0.0,0.0,0.0,0.0,324.1107008335093,-0.0,-9834.0,4474.110700833509,0.0,-0.0,0.0,0.0,0.0,0.0,-1665.1107008335093,-0.0,-2809.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1341.0,-0.0,-1341.0
t6250,10474.344203215142,0.0,-0.0,0.0,0.0,0.0,0.0,-296.34420321514153,-0.0,-10178.0,3998.6557967848585,0.0,-0.0,0.0,0.0,0.0,0.0,-1091.6557967848585,-0.0,-2907.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1388.0,-0.0,-1388.0
t6251,12683.491851356763,0.0,-0.0,0.0,0.0,0.0,0.0,-2191.4918513567627,-0.0,-10492.0,2234.5081486432373,0.0,-0.0,0.0,0.0,0.0,0.0,761.4918513567627,-0.0,-2996.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1430.0,-0.0,-1430.0
t6252,13444.13741719136,0.0,-7230.137417191359,0.0,0.0,0.0,0.0,4446.0,-0.0,-10660.0,23805.487306511863,0.0,-14860.487306511863,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3045.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1454.0,-0.0,-1454.0
t6253,13520.565919021628,0.0,-7237.565919021628,0.0,0.0,0.0,0.0,4438.0,-0.0,-10721.0,8962.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3062.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1462.0,-0.0,-1462.0
t6254,11497.03034675352,0.0,-0.0,0.0,0.0,0.0,0.0,-675.0303467535196,-0.0,-10822.0,3890.9696532464804,0.0,-0.0,0.0,0.0,0.0,0.0,-799.9696532464804,-0.0,-3091.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1475.0,-0.0,-1475.0
t6255,9586.317800996763,0.0,-0.0,0.0,0.0,0.0,0.0,1202.6821990032367,-0.0,-10789.0,15131.69745386877,0.0,-6848.015254865533,0.0,0.0,0.0,0.0,-5202.682199003237,-0.0,-3081.0,0.0,0.0,-2529.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1471.0
t6256,7184.279172045409,0.0,-0.0,0.0,0.0,0.0,0.0,3586.720827954591,-0.0,-10771.0,8131.720827954591,0.0,-0.0,0.0,0.0,0.0,0.0,-5055.720827954591,-0.0,-3076.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1469.0,-0.0,-1469.0
t6257,3704.962612534056,0.0,-0.0,0.0,0.0,0.0,0.0,7192.0373874659435,-0.0,-10897.0,6304.0373874659435,0.0,-0.0,0.0,0.0,0.0,0.0,-3192.037387465944,-0.0,-3112.0,5485.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1485.0
t6258,0.0,7654.594305676459,-0.0,0.0,0.0,0.0,0.0,3422.405694323541,-0.0,-11077.0,2586.405694323541,0.0,-0.0,0.0,0.0,0.0,0.0,577.594305676459,-0.0,-3164.0,5510.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1510.0
t6259,0.0,1311.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11211.0,2586.405694323541,6515.594305676459,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3202.0,5529.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1529.0
t6260,0.0,1422.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11322.0,2583.9549844039702,6550.04501559603,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3234.0,5544.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1544.0
t6261,0.0,7447.094621516767,-0.0,0.0,0.0,0.0,0.0,3459.905378483233,-0.0,-10907.0,2574.905378483233,0.0,-0.0,0.0,0.0,0.0,0.0,540.0946215167669,-0.0,-3115.0,5487.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1487.0
t6262,0.0,221.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10121.0,2548.261750413266,6241.738249586734,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2890.0,5380.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1380.0
t6263,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9136.0,-0.0,-9136.0,1877.7919198316397,5867.2080801683605,-0.0,0.0,0.0,0.0,0.0,-5136.0,-0.0,-2609.0,5246.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1246.0
t6264,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8290.0,-0.0,-8290.0,1400.081212969014,5257.918787030986,-0.0,0.0,0.0,0.0,0.0,-4290.0,-0.0,-2368.0,5130.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1130.0
t6265,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7701.0,-0.0,-7701.0,1413.1945252021526,4486.805474797848,-0.0,0.0,0.0,0.0,0.0,-3701.0,-0.0,-2199.0,5050.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1050.0
t6266,0.0,3868.0853550896527,-0.0,0.0,0.0,0.0,0.0,3480.9146449103473,-0.0,-7349.0,1579.9146449103475,0.0,-0.0,0.0,0.0,0.0,0.0,519.0853550896527,-0.0,-2099.0,5002.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1002.0
t6267,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7136.0,-0.0,-7136.0,1755.9415135798151,3418.0584864201846,-0.0,0.0,0.0,0.0,0.0,-3136.0,-0.0,-2038.0,4973.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-973.0
t6268,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7048.0,-0.0,-7048.0,1974.67212318897,3086.32787681103,-0.0,0.0,0.0,0.0,0.0,-3048.0,-0.0,-2013.0,4961.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-961.0
t6269,0.0,2976.484691540614,-0.0,0.0,0.0,0.0,0.0,4169.515308459386,-0.0,-7146.0,2210.515308459386,0.0,-0.0,0.0,0.0,0.0,0.0,-169.51530845938578,-0.0,-2041.0,4974.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-974.0
t6270,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7725.0,-0.0,-7725.0,2567.8612637786578,3364.1387362213422,-0.0,0.0,0.0,0.0,0.0,-3725.0,-0.0,-2207.0,5053.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1053.0
t6271,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8858.0,-0.0,-8858.0,2492.5237843537607,4895.476215646239,-0.0,0.0,0.0,0.0,0.0,-4858.0,-0.0,-2530.0,5207.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1207.0
t6272,1703.2637550745956,0.0,-0.0,0.0,0.0,0.0,0.0,7860.736244925404,-0.0,-9564.0,6591.736244925404,0.0,-0.0,0.0,0.0,0.0,0.0,-3860.736244925404,-0.0,-2731.0,5304.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1304.0
t6273,9084.073360397842,0.0,-0.0,0.0,0.0,0.0,0.0,732.9266396021576,-0.0,-9817.0,4874.926639602158,0.0,-0.0,0.0,0.0,0.0,0.0,-2070.9266396021576,-0.0,-2804.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1338.0,-0.0,-1338.0
t6274,16297.468152188116,0.0,-2089.4681521881157,0.0,0.0,0.0,0.0,-4217.0,-0.0,-9991.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2854.0,-0.0,-2854.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1363.0,-0.0,-1363.0
t6275,21290.796938432442,0.0,-3831.7969384324424,0.0,0.0,0.0,0.0,-7287.0,-0.0,-10172.0,0.0,0.0,-2995.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2905.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1387.0,-0.0,-1387.0
t6276,23150.55714963569,0.0,-5557.55714963569,0.0,0.0,0.0,0.0,-7303.0,-0.0,-10290.0,0.0,0.0,-2961.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2939.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1403.0,-0.0,-1403.0
t6277,14673.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4354.0,-0.0,-10319.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2947.0,-0.0,-2947.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1407.0,-0.0,-1407.0
t6278,24162.324935769746,0.0,-6455.324935769746,0.0,0.0,0.0,0.0,-7317.0,-0.0,-10390.0,0.0,0.0,-2933.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2967.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1417.0,-0.0,-1417.0
t6279,17655.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7310.0,-0.0,-10345.0,0.0,0.0,-2945.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2955.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1410.0,-0.0,-1410.0
t6280,17167.297292065956,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,1163.7418711037826,-0.0,-10288.0,31782.6393750394,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,-2566.7418711037826,-0.0,-2938.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1403.0,-0.0,-1403.0
t6281,10689.07189883352,0.0,-0.0,0.0,0.0,0.0,0.0,-416.0718988335193,-0.0,-10273.0,22314.67967558883,0.0,-18395.75157442235,0.0,0.0,0.0,0.0,-984.9281011664807,-0.0,-2934.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1401.0,-0.0,-1401.0
t6282,2966.1537615081097,0.0,-0.0,0.0,0.0,0.0,0.0,7223.84623849189,-0.0,-10190.0,7921.6096388592005,0.0,-0.0,0.0,0.0,0.0,0.0,-5011.6096388592005,-0.0,-2910.0,3601.23659963269,0.0,-0.0,0.0,0.0,0.0,0.0,-2212.23659963269,-0.0,-1389.0
t6283,0.0,8043.0391631697385,-0.0,0.0,0.0,0.0,0.0,2070.9608368302615,-0.0,-10114.0,513.1346960205509,820.3179480270392,-0.0,0.0,0.0,0.0,0.0,1555.5473559524098,-0.0,-2889.0,5005.508192782671,0.0,-0.0,0.0,0.0,0.0,0.0,-3626.5081927826714,-0.0,-1379.0
t6284,0.0,8043.0391631697385,-0.0,0.0,0.0,0.0,0.0,2416.9608368302615,-0.0,-10460.0,782.5441431764525,621.416693653809,-0.0,0.0,0.0,0.0,0.0,1583.0391631697385,-0.0,-2987.0,5426.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1426.0
t6285,0.0,198.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10098.0,1108.710106231935,7675.289893768065,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2884.0,5377.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1377.0
t6286,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9324.0,-0.0,-9324.0,1697.6110068716794,6289.388993128321,-0.0,0.0,0.0,0.0,0.0,-5324.0,-0.0,-2663.0,5271.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1271.0
t6287,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8311.0,-0.0,-8311.0,1739.20971632409,4945.790283675909,-0.0,0.0,0.0,0.0,0.0,-4311.0,-0.0,-2374.0,5133.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1133.0
t6288,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7446.0,-0.0,-7446.0,1920.5278796270616,3652.4721203729387,-0.0,0.0,0.0,0.0,0.0,-3446.0,-0.0,-2127.0,5015.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1015.0
t6289,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6852.0,-0.0,-6852.0,2080.6182733782143,2728.3817266217857,-0.0,0.0,0.0,0.0,0.0,-2852.0,-0.0,-1957.0,4934.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-934.0
t6290,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6528.0,-0.0,-6528.0,2162.725767991419,2229.274232008581,-0.0,0.0,0.0,0.0,0.0,-2528.0,-0.0,-1864.0,4890.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-890.0
t6291,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6352.0,-0.0,-6352.0,2173.3809680118898,1991.6190319881102,-0.0,0.0,0.0,0.0,0.0,-2352.0,-0.0,-1813.0,4866.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-866.0
t6292,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6300.0,-0.0,-6300.0,1888.1708606870884,2420.5290851250834,-0.0,0.0,0.0,0.0,0.0,-2509.699945812172,-0.0,-1799.0,4648.300054187828,0.0,-0.0,0.0,0.0,0.0,0.0,-3790.300054187828,-0.0,-858.0
t6293,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6464.0,-0.0,-6464.0,2288.090292623253,2140.9268621755145,-0.0,0.0,0.0,0.0,0.0,-2583.0171547987675,-0.0,-1846.0,4761.9828452012325,0.0,-0.0,0.0,0.0,0.0,0.0,-3880.9828452012325,-0.0,-881.0
t6294,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7103.0,-0.0,-7103.0,2409.702827143371,2721.297172856629,-0.0,0.0,0.0,0.0,0.0,-3103.0,-0.0,-2028.0,4969.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-969.0
t6295,1219.216576816217,0.0,-0.0,0.0,0.0,0.0,0.0,7052.783423183784,-0.0,-8272.0,5105.814866956537,1791.4659949878887,-0.0,0.0,0.0,0.0,0.0,-4534.280861944426,-0.0,-2363.0,3646.502561239358,0.0,-0.0,0.0,0.0,0.0,0.0,-2518.502561239358,-0.0,-1128.0
t6296,8760.162090736221,0.0,-0.0,0.0,0.0,0.0,0.0,200.83790926377878,-0.0,-8961.0,3981.837909263779,0.0,-0.0,0.0,0.0,0.0,0.0,-1422.8379092637788,-0.0,-2559.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1222.0,-0.0,-1222.0
t6297,13181.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3911.0,-0.0,-9270.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2647.0,-0.0,-2647.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1264.0,-0.0,-1264.0
t6298,16692.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7195.0,-0.0,-9497.0,0.0,0.0,-3188.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2712.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1295.0,-0.0,-1295.0
t6299,24994.03916316974,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,-7226.0,-0.0,-9725.0,0.0,0.0,-3123.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2777.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1326.0,-0.0,-1326.0
t6300,25072.18805279677,0.0,-5344.18805279677,0.0,0.0,0.0,0.0,-9900.0,-0.0,-9828.0,23184.89750393562,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,5900.0,-0.0,-2807.0,0.0,0.0,-2660.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1340.0
t6301,17068.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7240.0,-0.0,-9828.0,23184.89750393562,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,5900.0,-0.0,-2807.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1340.0,-0.0,-1340.0
t6302,14073.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4176.0,-0.0,-9897.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2827.0,-0.0,-2827.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1349.0,-0.0,-1349.0
t6303,19056.17312301406,0.0,-1963.1731230140613,0.0,0.0,0.0,0.0,-7243.0,-0.0,-9850.0,0.0,0.0,-3087.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2813.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1343.0,-0.0,-1343.0
t6304,15591.414373375144,0.0,-1693.4143733751444,0.0,0.0,0.0,0.0,-4123.0,-0.0,-9775.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2791.0,-0.0,-2791.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1332.0,-0.0,-1332.0
t6305,9761.01151946595,0.0,-0.0,0.0,0.0,0.0,0.0,-2.0115194659501867,-0.0,-9759.0,19434.71038857843,0.0,-12649.721908044381,0.0,0.0,0.0,0.0,-3997.98848053405,-0.0,-2787.0,0.0,0.0,-2670.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1330.0
t6306,2529.419465335137,1148.1431727320448,-0.0,0.0,0.0,0.0,0.0,6077.437361932817,-0.0,-9755.0,7180.36223040644,0.0,-0.0,0.0,0.0,0.0,0.0,-4395.36223040644,-0.0,-2785.0,3012.075131526377,0.0,-0.0,0.0,0.0,0.0,0.0,-1682.075131526377,-0.0,-1330.0
